1.01,0.056,0
1.01,0.0565,0
1.01,0.057001,0
1.01,0.057501,0
1.01,0.058002,0
1.01,0.058502,0
1.01,0.059003,0
1.01,0.059503,0
1.01,0.060004,0
1.01,0.060504,0
1.01,0.061005,0
1.01,0.061505,0
1.01,0.062005,0
1.01,0.062506,0
1.01,0.063006,0
1.01,0.063507,0
1.01,0.064007,0
1.01,0.064508,0
1.01,0.065008,0
1.01,0.065509,0
1.01,0.066009,0
1.01,0.06651,0
1.01,0.06701,0
1.01,0.06751,0
1.01,0.068011,0
1.01,0.068511,0
1.01,0.069012,0
1.01,0.069512,0
1.01,0.070013,0
1.01,0.070513,0
1.01,0.071014,0
1.01,0.071514,0
1.01,0.072015,0
1.01,0.072515,0
1.01,0.073015,0
1.01,0.073516,0
1.01,0.074016,0
1.01,0.074517,0
1.01,0.075017,0
1.01,0.075518,0
1.01,0.076018,0
1.01,0.076519,0
1.01,0.077019,0
1.01,0.07752,0
1.01,0.07802,0
1.01,0.07852,0
1.01,0.079021,0
1.01,0.079521,0
1.01,0.080022,0
1.01,0.080522,0
1.01,0.081023,0
1.01,0.081523,0
1.01,0.082024,0
1.01,0.082524,0
1.01,0.083025,0
1.0101,0.083525,0
1.0101,0.084026,0
1.0101,0.084526,0
1.0101,0.085026,0
1.0101,0.085527,0
1.0101,0.086027,0
1.0101,0.086528,0
1.0101,0.087028,0
1.0101,0.087529,0
1.0101,0.088029,0
1.0101,0.08853,0
1.0101,0.08903,0
1.0101,0.089531,0
1.0101,0.090031,0
1.0101,0.090531,0
1.0101,0.091032,0
1.0101,0.091532,0
1.0101,0.092033,0
1.0101,0.092533,0
1.0101,0.093034,0
1.0101,0.093534,0
1.0101,0.094035,0
1.0101,0.094535,0
1.0101,0.095036,0
1.0101,0.095536,0
1.0101,0.096036,0
1.0101,0.096537,0
1.0101,0.097037,0
1.0101,0.097538,0
1.0101,0.098038,0
1.0101,0.098539,0
1.0101,0.099039,0
1.0101,0.09954,0
1.0101,0.10004,0
1.0101,0.10054,0
1.0101,0.10104,0
1.0101,0.10154,0
1.0101,0.10204,0
1.0101,0.10254,0
1.0101,0.10304,0
1.0101,0.10354,0
1.0101,0.10404,0
1.0101,0.10454,0
1.0101,0.10504,0
1.0101,0.10555,0
1.0101,0.10605,0
1.0101,0.10655,0
1.0101,0.10705,0
1.0101,0.10755,0
1.0101,0.10805,0
1.0101,0.10855,0
1.0101,0.10905,0
1.0101,0.10955,0
1.0101,0.11005,0
1.0101,0.11055,0
1.0101,0.11105,0
1.0101,0.11155,0
1.0101,0.11205,0
1.0101,0.11255,0
1.0101,0.11305,0
1.0101,0.11355,0
1.0101,0.11405,0
1.0101,0.11455,0
1.0101,0.11505,0
1.0101,0.11555,0
1.0101,0.11605,0
1.0101,0.11656,0
1.0101,0.11706,0
1.0101,0.11756,0
1.0101,0.11806,0
1.0101,0.11856,0
1.0101,0.11906,0
1.0101,0.11956,0
1.0101,0.12006,0
1.0101,0.12056,0
1.0101,0.12106,0
1.0101,0.12156,0
1.0101,0.12206,0
1.0101,0.12256,0
1.0101,0.12306,0
1.0101,0.12356,0
1.0101,0.12406,0
1.0101,0.12456,0
1.0101,0.12506,0
1.0101,0.12556,0
1.0101,0.12606,0
1.0101,0.12656,0
1.0101,0.12706,0
1.0101,0.12757,0
1.0101,0.12807,0
1.0101,0.12857,0
1.0101,0.12907,0
1.0101,0.12957,0
1.0101,0.13007,0
1.0101,0.13057,0
1.0101,0.13107,0
1.0101,0.13157,0
1.0101,0.13207,0
1.0101,0.13257,0
1.0101,0.13307,0
1.0101,0.13357,0
1.0101,0.13407,0
1.0101,0.13457,0
1.0101,0.13507,0
1.0101,0.13557,0
1.0101,0.13607,0
1.0101,0.13657,0
1.0101,0.13707,0
1.0101,0.13757,0
1.0101,0.13807,0
1.0102,0.13858,0
1.0102,0.13908,0
1.0102,0.13958,0
1.0102,0.14008,0
1.0102,0.14058,0
1.0102,0.14108,0
1.0102,0.14158,0
1.0102,0.14208,0
1.0102,0.14258,0
1.0102,0.14308,0
1.0102,0.14358,0
1.0102,0.14408,0
1.0102,0.14458,0
1.0102,0.14508,0
1.0102,0.14558,0
1.0102,0.14608,0
1.0102,0.14658,0
1.0102,0.14708,0
1.0102,0.14758,0
1.0102,0.14808,0
1.0102,0.14858,0
1.0102,0.14908,0
1.0102,0.14959,0
1.0102,0.15009,0
1.0102,0.15059,0
1.0102,0.15109,0
1.0102,0.15159,0
1.0102,0.15209,0
1.0102,0.15259,0
1.0102,0.15309,0
1.0102,0.15359,0
1.0102,0.15409,0
1.0102,0.15459,0
1.0102,0.15509,0
1.0102,0.15559,0
1.0102,0.15609,0
1.0102,0.15659,0
1.0102,0.15709,0
1.0102,0.15759,0
1.0102,0.15809,0
1.0102,0.15859,0
1.0102,0.15909,0
1.0102,0.15959,0
1.0102,0.16009,0
1.0102,0.1606,0
1.0102,0.1611,0
1.0102,0.1616,0
1.0102,0.1621,0
1.0102,0.1626,0
1.0102,0.1631,0
1.0102,0.1636,0
1.0102,0.1641,0
1.0102,0.1646,0
1.0102,0.1651,0
1.0102,0.1656,0
1.0102,0.1661,0
1.0102,0.1666,0
1.0102,0.1671,0
1.0102,0.1676,0
1.0102,0.1681,0
1.0102,0.1686,0
1.0102,0.1691,0
1.0102,0.1696,0
1.0102,0.1701,0
1.0102,0.1706,0
1.0102,0.1711,0
1.0102,0.17161,0
1.0102,0.17211,0
1.0102,0.17261,0
1.0102,0.17311,0
1.0102,0.17361,0
1.0102,0.17411,0
1.0102,0.17461,0
1.0102,0.17511,0
1.0102,0.17561,0
1.0102,0.17611,0
1.0102,0.17661,0
1.0102,0.17711,0
1.0102,0.17761,0
1.0102,0.17811,0
1.0102,0.17861,0
1.0102,0.17911,0
1.0102,0.17961,0
1.0102,0.18011,0
1.0102,0.18061,0
1.0102,0.18111,0
1.0102,0.18161,0
1.0102,0.18211,0
1.0102,0.18262,0
1.0102,0.18312,0
1.0102,0.18362,0
1.0102,0.18412,0
1.0102,0.18462,0
1.0102,0.18512,0
1.0102,0.18562,0
1.0102,0.18612,0
1.0102,0.18662,0
1.0102,0.18712,0
1.0102,0.18762,0
1.0102,0.18812,0
1.0102,0.18862,0
1.0102,0.18912,0
1.0102,0.18962,0
1.0102,0.19012,0
1.0102,0.19062,0
1.0102,0.19112,0
1.0102,0.19162,0
1.0102,0.19212,0
1.0102,0.19262,0
1.0102,0.19312,0
1.0103,0.19363,0
1.0103,0.19413,0
1.0103,0.19463,0
1.0103,0.19513,0
1.0103,0.19563,0
1.0103,0.19613,0
1.0103,0.19663,0
1.0103,0.19713,0
1.0103,0.19763,0
1.0103,0.19813,0
1.0103,0.19863,0
1.0103,0.19913,0
1.0103,0.19963,0
1.0103,0.20013,0
1.0103,0.20063,0
1.0103,0.20113,0
1.0103,0.20163,0
1.0103,0.20213,0
1.0103,0.20263,0
1.0103,0.20313,0
1.0103,0.20363,0
1.0103,0.20413,0
1.0103,0.20464,0
1.0103,0.20514,0
1.0103,0.20564,0
1.0103,0.20614,0
1.0103,0.20664,0
1.0103,0.20714,0
1.0103,0.20764,0
1.0103,0.20814,0
1.0103,0.20864,0
1.0103,0.20914,0
1.0103,0.20964,0
1.0103,0.21014,0
1.0103,0.21064,0
1.0103,0.21114,0
1.0103,0.21164,0
1.0103,0.21214,0
1.0103,0.21264,0
1.0103,0.21314,0
1.0103,0.21364,0
1.0103,0.21414,0
1.0103,0.21464,0
1.0103,0.21514,0
1.0103,0.21565,0
1.0103,0.21615,0
1.0103,0.21665,0
1.0103,0.21715,0
1.0103,0.21765,0
1.0103,0.21815,0
1.0103,0.21865,0
1.0103,0.21915,0
1.0103,0.21965,0
1.0103,0.22015,0
1.0103,0.22065,0
1.0103,0.22115,0
1.0103,0.22165,0
1.0103,0.22215,0
1.0103,0.22265,0
1.0103,0.22315,0
1.0103,0.22365,0
1.0103,0.22415,0
1.0103,0.22465,0
1.0103,0.22515,0
1.0103,0.22565,0
1.0103,0.22615,0
1.0103,0.22666,0
1.0103,0.22716,0
1.0103,0.22766,0
1.0103,0.22816,0
1.0103,0.22866,0
1.0103,0.22916,0
1.0103,0.22966,0
1.0103,0.23016,0
1.0103,0.23066,0
1.0103,0.23116,0
1.0103,0.23166,0
1.0103,0.23216,0
1.0103,0.23266,0
1.0103,0.23316,0
1.0103,0.23366,0
1.0103,0.23416,0
1.0103,0.23466,0
1.0103,0.23516,0
1.0103,0.23566,0
1.0103,0.23616,0
1.0103,0.23666,0
1.0103,0.23716,0
1.0103,0.23767,0
1.0103,0.23817,0
1.0103,0.23867,0
1.0103,0.23917,0
1.0103,0.23967,0
1.0103,0.24017,0
1.0103,0.24067,0
1.0103,0.24117,0
1.0103,0.24167,0
1.0103,0.24217,0
1.0103,0.24267,0
1.0103,0.24317,0
1.0103,0.24367,0
1.0103,0.24417,0
1.0103,0.24467,0
1.0103,0.24517,0
1.0103,0.24567,0
1.0103,0.24617,0
1.0103,0.24667,0
1.0103,0.24717,0
1.0103,0.24767,0
1.0103,0.24817,0
1.0104,0.24868,0
1.0104,0.24918,0
1.0104,0.24968,0
1.0104,0.25018,0
1.0104,0.25068,0
1.0104,0.25118,0
1.0104,0.25168,0
1.0104,0.25218,0
1.0104,0.25268,0
1.0104,0.25318,0
1.0104,0.25368,0
1.0104,0.25418,0
1.0104,0.25468,0
1.0104,0.25518,0
1.0104,0.25568,0
1.0104,0.25618,0
1.0104,0.25668,0
1.0104,0.25718,0
1.0104,0.25768,0
1.0104,0.25818,0
1.0104,0.25868,0
1.0104,0.25918,0
1.0104,0.25969,0
1.0104,0.26019,0
1.0104,0.26069,0
1.0104,0.26119,0
1.0104,0.26169,0
1.0104,0.26219,0
1.0104,0.26269,0
1.0104,0.26319,0
1.0104,0.26369,0
1.0104,0.26419,0
1.0104,0.26469,0
1.0104,0.26519,0
1.0104,0.26569,0
1.0104,0.26619,0
1.0104,0.26669,0
1.0104,0.26719,0
1.0104,0.26769,0
1.0104,0.26819,0
1.0104,0.26869,0
1.0104,0.26919,0
1.0104,0.26969,0
1.0104,0.27019,0
1.0104,0.2707,0
1.0104,0.2712,0
1.0104,0.2717,0
1.0104,0.2722,0
1.0104,0.2727,0
1.0104,0.2732,0
1.0104,0.2737,0
1.0104,0.2742,0
1.0104,0.2747,0
1.0104,0.2752,0
1.0104,0.2757,0
1.0104,0.2762,0
1.0104,0.2767,0
1.0104,0.2772,0
1.0104,0.2777,0
1.0104,0.2782,0
1.0104,0.2787,0
1.0104,0.2792,0
1.0104,0.2797,0
1.0104,0.2802,0
1.0104,0.2807,0
1.0104,0.2812,0
1.0104,0.28171,0
1.0104,0.28221,0
1.0104,0.28271,0
1.0104,0.28321,0
1.0104,0.28371,0
1.0104,0.28421,0
1.0104,0.28471,0
1.0104,0.28521,0
1.0104,0.28571,0
1.0104,0.28621,0
1.0104,0.28671,0
1.0104,0.28721,0
1.0104,0.28771,0
1.0104,0.28821,0
1.0104,0.28871,0
1.0104,0.28921,0
1.0104,0.28971,0
1.0104,0.29021,0
1.0104,0.29071,0
1.0104,0.29121,0
1.0104,0.29171,0
1.0104,0.29221,0
1.0104,0.29272,0
1.0104,0.29322,0
1.0104,0.29372,0
1.0104,0.29422,0
1.0104,0.29472,0
1.0104,0.29522,0
1.0104,0.29572,0
1.0104,0.29622,0
1.0104,0.29672,0
1.0104,0.29722,0
1.0104,0.29772,0
1.0104,0.29822,0
1.0104,0.29872,0
1.0104,0.29922,0
1.0104,0.29972,0
1.0104,0.30022,0
1.0104,0.30072,0
1.0104,0.30122,0
1.0104,0.30172,0
1.0104,0.30222,0
1.0104,0.30272,0
1.0104,0.30322,0
1.0105,0.30373,0
1.0105,0.30423,0
1.0105,0.30473,0
1.0105,0.30523,0
1.0105,0.30573,0
1.0105,0.30623,0
1.0105,0.30673,0
1.0105,0.30723,0
1.0105,0.30773,0
1.0105,0.30823,0
1.0105,0.30873,0
1.0105,0.30923,0
1.0105,0.30973,0
1.0105,0.31023,0
1.0105,0.31073,0
1.0105,0.31123,0
1.0105,0.31173,0
1.0105,0.31223,0
1.0105,0.31273,0
1.0105,0.31323,0
1.0105,0.31373,0
1.0105,0.31423,0
1.0105,0.31474,0
1.0105,0.31524,0
1.0105,0.31574,0
1.0105,0.31624,0
1.0105,0.31674,0
1.0105,0.31724,0
1.0105,0.31774,0
1.0105,0.31824,0
1.0105,0.31874,0
1.0105,0.31924,0
1.0105,0.31974,0
1.0105,0.32024,0
1.0105,0.32074,0
1.0105,0.32124,0
1.0105,0.32174,0
1.0105,0.32224,0
1.0105,0.32274,0
1.0105,0.32324,0
1.0105,0.32374,0
1.0105,0.32424,0
1.0105,0.32474,0
1.0105,0.32524,0
1.0105,0.32575,0
1.0105,0.32625,0
1.0105,0.32675,0
1.0105,0.32725,0
1.0105,0.32775,0
1.0105,0.32825,0
1.0105,0.32875,0
1.0105,0.32925,0
1.0105,0.32975,0
1.0105,0.33025,0
1.0105,0.33075,0
1.0105,0.33125,0
1.0105,0.33175,0
1.0105,0.33225,0
1.0105,0.33275,0
1.0105,0.33325,0
1.0105,0.33375,0
1.0105,0.33425,0
1.0105,0.33475,0
1.0105,0.33525,0
1.0105,0.33575,0
1.0105,0.33626,0
1.0105,0.33676,0
1.0105,0.33726,0
1.0105,0.33776,0
1.0105,0.33826,0
1.0105,0.33876,0
1.0105,0.33926,0
1.0105,0.33976,0
1.0105,0.34026,0
1.0105,0.34076,0
1.0105,0.34126,0
1.0105,0.34176,0
1.0105,0.34226,0
1.0105,0.34276,0
1.0105,0.34326,0
1.0105,0.34376,0
1.0105,0.34426,0
1.0105,0.34476,0
1.0105,0.34526,0
1.0105,0.34576,0
1.0105,0.34626,0
1.0105,0.34676,0
1.0105,0.34727,0
1.0105,0.34777,0
1.0105,0.34827,0
1.0105,0.34877,0
1.0105,0.34927,0
1.0105,0.34977,0
1.0105,0.35027,0
1.0105,0.35077,0
1.0105,0.35127,0
1.0105,0.35177,0
1.0105,0.35227,0
1.0105,0.35277,0
1.0105,0.35327,0
1.0105,0.35377,0
1.0105,0.35427,0
1.0105,0.35477,0
1.0105,0.35527,0
1.0105,0.35577,0
1.0105,0.35627,0
1.0105,0.35677,0
1.0105,0.35727,0
1.0105,0.35777,0
1.0106,0.35828,0
1.0106,0.35878,0
1.0106,0.35928,0
1.0106,0.35978,0
1.0106,0.36028,0
1.0106,0.36078,0
1.0106,0.36128,0
1.0106,0.36178,0
1.0106,0.36228,0
1.0106,0.36278,0
1.0106,0.36328,0
1.0106,0.36378,0
1.0106,0.36428,0
1.0106,0.36478,0
1.0106,0.36528,0
1.0106,0.36578,0
1.0106,0.36628,0
1.0106,0.36678,0
1.0106,0.36728,0
1.0106,0.36778,0
1.0106,0.36828,0
1.0106,0.36878,0
1.0106,0.36929,0
1.0106,0.36979,0
1.0106,0.37029,0
1.0106,0.37079,0
1.0106,0.37129,0
1.0106,0.37179,0
1.0106,0.37229,0
1.0106,0.37279,0
1.0106,0.37329,0
1.0106,0.37379,0
1.0106,0.37429,0
1.0106,0.37479,0
1.0106,0.37529,0
1.0106,0.37579,0
1.0106,0.37629,0
1.0106,0.37679,0
1.0106,0.37729,0
1.0106,0.37779,0
1.0106,0.37829,0
1.0106,0.37879,0
1.0106,0.37929,0
1.0106,0.37979,0
1.0106,0.3803,0
1.0106,0.3808,0
1.0106,0.3813,0
1.0106,0.3818,0
1.0106,0.3823,0
1.0106,0.3828,0
