%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1560469595311930261,33078,1560469595307172288,base_link,-0.00222587426313,0.00150695982764,-0.601231748238,-0.799070319553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000845874310471,0.000290731346468,-0.000114357448183,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0735441893339,0.0149617120624,9.80740833282,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595333833637,33079,1560469595331172288,base_link,-0.0022308252419,0.00150573061316,-0.60122382463,-0.799076135819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00223686126992,-0.000357969081961,-0.000576004153118,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0595406144857,0.0248889401555,9.82215976715,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595353167720,33080,1560469595347172288,base_link,-0.00222822226241,0.00150483639204,-0.601213877974,-0.799083722251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000338216224918,0.000915810698643,-0.0018286309205,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0937157571316,0.0130187347531,9.8125333786,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595371778022,33081,1560469595369172288,base_link,-0.00222248070096,0.00149991908136,-0.601201929343,-0.799092720603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000239857661654,0.00123083568178,-0.00247090053745,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0738281607628,0.00736613571644,9.82035827637,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595391521946,33082,1560469595389172288,base_link,-0.00221998876854,0.00149378375145,-0.601188031419,-0.799103162485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000417803355958,-0.000781052047387,-0.000979349715635,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0560148507357,-0.0200266242027,9.7712430954,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595411885021,33083,1560469595409170240,base_link,-0.00222025453241,0.00148656902593,-0.601178980384,-0.799110021885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000306659407215,0.00198462954722,-0.00120179564692,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0401256680489,0.00916453450918,9.79413318634,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595432288799,33084,1560469595429170240,base_link,-0.00221930606368,0.00149017142903,-0.601167853616,-0.799118451254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000747056445107,-0.00120549649,-0.000327639863826,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0698738247156,-0.00549422204494,9.81109237671,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595452782736,33085,1560469595449170240,base_link,-0.00222184672839,0.00149911874398,-0.601155599419,-0.79912750229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.5864259745e-05,-0.000787725904956,-0.00193348864559,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0524680539966,0.0328977294266,9.79104423523,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595472539344,33086,1560469595469170240,base_link,-0.00222016731642,0.00149073065679,-0.601143829912,-0.799136321518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000311094161589,0.00146062206477,-0.000457059941255,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0609314069152,-0.00073767453432,9.81611919403,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595491212988,33087,1560469595489170240,base_link,-0.00222769238104,0.00149673275491,-0.601132408116,-0.799145045916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000980330863968,-0.00121379713528,-0.00202355044894,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.100592128932,0.023248590529,9.86224460602,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595511961286,33088,1560469595509167424,base_link,-0.00222614904082,0.00149492114013,-0.601120080163,-0.799154339296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000545337970834,-0.000782226561569,-0.00160569848958,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0596032217145,0.0205218791962,9.7902135849,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595531740718,33089,1560469595529167424,base_link,-0.00223462496139,0.00150185779523,-0.601105033738,-0.799165508211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000862719258294,-0.00111267575994,-0.00171798409428,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0396572351456,-0.0256689861417,9.7931470871,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595552849564,33090,1560469595549167424,base_link,-0.00222046868285,0.00149355803532,-0.601087426892,-0.799178900372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00087021489162,0.00198483397253,-0.00172818126157,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0635203272104,0.0496427491307,9.76188755035,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595571893538,33091,1560469595569167424,base_link,-0.00222225543758,0.00149212887026,-0.601080304074,-0.799184253022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00160227739252,-0.00120488414541,-0.000150174251758,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0669213235378,0.00847257673741,9.80587100983,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595591923618,33092,1560469595589167424,base_link,-0.0022210989511,0.00149323497808,-0.601068018268,-0.799193504255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000745099445339,0.00102891668212,-0.000339377205819,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0668264850974,-0.0010886117816,9.80293464661,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595611997484,33093,1560469595609165376,base_link,-0.00222236319192,0.00149224304541,-0.60105448913,-0.799203661645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000241016430664,-0.0013186208671,-0.00256375246681,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0439234226942,0.00782231986523,9.83297348022,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595632665518,33094,1560469595629165376,base_link,-0.00222216641059,0.0014942643243,-0.601043604706,-0.799211848671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00214053876698,-0.000465181015898,-0.000952268193942,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0463560372591,-0.00197647511959,9.804936409,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595651309704,33095,1560469595649165376,base_link,-0.00222172358057,0.00149032256499,-0.601028558281,-0.799223101879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00138532218989,-0.000888904090971,-0.00074291380588,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.052675627172,-0.0132767632604,9.81741333008,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595672908912,33096,1560469595669165376,base_link,-0.00222405984953,0.00149146670375,-0.601013817421,-0.799234133817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000442060554633,0.000703405588865,-0.0016194677446,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0186659321189,0.0364532135427,9.80283260345,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595691807058,33097,1560469595689165376,base_link,-0.00222434833318,0.00148985553346,-0.601003818081,-0.799241604346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00179429608397,0.000392353278585,-0.00100897427183,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.024456627667,-0.00706371665001,9.84134292603,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595712291197,33098,1560469595709164608,base_link,-0.0022324022502,0.00149282762714,-0.600994040012,-0.799249022191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000525995914359,0.000171666499227,-0.000991045613773,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0139653980732,0.00905007123947,9.84659671783,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595732459692,33099,1560469595726164608,base_link,-0.00222500539597,0.00149115072587,-0.600984388384,-0.799256313596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000730696308892,0.0019818986766,-0.00132189178839,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0271109566092,-0.0149656012654,9.79276943207,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595750748026,33100,1560469595746164608,base_link,-0.00223507627017,0.00149048814777,-0.600970764415,-0.799266481523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000933870323934,-0.000895218108781,-0.00205562729388,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0369432419538,0.0157496631145,9.85207939148,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595771619915,33101,1560469595766164608,base_link,-0.0022340973026,0.00149391920582,-0.600957846406,-0.799276196372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00117911328562,-0.000250941840932,-0.000859789608512,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0486220046878,0.0145438797772,9.7987575531,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595793319525,33102,1560469595790164608,base_link,-0.00223946147689,0.00149352473766,-0.600943210913,-0.799287207236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000411423738115,-0.00216857995838,-0.00129205582198,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0559547767043,-0.0148613229394,9.82038784027,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595813295751,33103,1560469595810162560,base_link,-0.00224047929859,0.00149789677349,-0.600926373247,-0.799299914511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000342717685271,0.000481405440951,-0.00236432463862,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0214997157454,0.0202016457915,9.80543994904,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595831844080,33104,1560469595826162560,base_link,-0.00224336528758,0.00149745299681,-0.600916879669,-0.799306963571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000746568315662,0.000603900873102,-3.78645490855e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0722934156656,0.0246586762369,9.82320594788,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595852023350,33105,1560469595846162560,base_link,-0.00224226350146,0.00150103453227,-0.600905752901,-0.799315308647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000514996820129,0.000275757571217,-0.00130934186745,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00598464906216,0.0196935795248,9.78426361084,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595873440718,33106,1560469595870162560,base_link,-0.00224348975249,0.00149577568395,-0.600896248787,-0.799322536832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00233172625303,-0.00111446017399,-0.000902239931747,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0483415871859,0.0168470069766,9.85330486298,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595892023302,33107,1560469595886162560,base_link,-0.00223393834642,0.00149216673657,-0.600891180629,-0.799326424878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00201755552553,0.00135275383946,0.000313695636578,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0873567759991,0.0226060077548,9.82170009613,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595911812360,33108,1560469595906160512,base_link,-0.00223222246755,0.00149410421567,-0.600871719321,-0.799340997151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000719274918083,-0.000682378537022,-0.00205069361255,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0803709626198,-0.0233299583197,9.77204036713,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595930826405,33109,1560469595927160512,base_link,-0.00223785166484,0.00149344637086,-0.60085986552,-0.799349900673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000132980436319,-0.000506392098032,-0.00204183673486,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0745773911476,-0.00841197371483,9.81309318542,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595954709432,33110,1560469595951160512,base_link,-0.00223358549004,0.00148623740761,-0.600846842144,-0.799359636595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00146234617569,0.000388942251448,-0.0021741874516,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0625682175159,0.00116501748562,9.79026603699,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595971626539,33111,1560469595968160512,base_link,-0.00223086310821,0.00148955873568,-0.600836579386,-0.799367454836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00126896775328,-0.000325433502439,-0.00114120752551,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0595791041851,-0.00329751521349,9.81467723846,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469595991736058,33112,1560469595989160512,base_link,-0.0022232366689,0.00149119670051,-0.600823724597,-0.799377190758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000785381067544,0.000696342904121,-0.00310206389986,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0647001340985,0.0104742571712,9.7744550705,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469596013226670,33113,1560469596009158464,base_link,-0.00222902902059,0.0014965693124,-0.600810606391,-0.799386937216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00033018659451,-0.000255595572526,-0.000977766700089,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0741997808218,-0.0155086740851,9.81087398529,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
