%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1560469798853869199,43251,1560469798783501312,base_link,0.00118984422295,-0.000587151697872,-0.603542227937,-0.797330086715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00170681835152,-0.000913635652978,-4.57996866317e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0147785395384,-0.0308859348297,9.77173614502,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798853886023,43252,1560469798803501312,base_link,0.00118153810397,-0.000586431970464,-0.603533535149,-0.797336503573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000843059387989,0.000367336208001,-0.000464846205432,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0360191985965,0.00482833385468,9.86246204376,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798853936331,43253,1560469798824499520,base_link,0.00118719279929,-0.000593016818737,-0.603536295768,-0.797334501598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00021690397989,0.0016469649272,0.000870099349413,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0287515856326,-0.0330553203821,9.79366588593,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798853977027,43254,1560469798844499520,base_link,0.00118620959234,-0.000591103088397,-0.603536875287,-0.797334090666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0105131676e-06,0.000897886871826,7.75528751547e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0116078592837,0.00961451977491,9.84976863861,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798867876063,43255,1560469798864499520,base_link,0.00119441271084,-0.000593293777862,-0.603532945093,-0.797337009335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000207789751585,0.000898398226127,0.000181241557584,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0228532291949,0.0159564912319,9.81554508209,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798887543159,43256,1560469798884499520,base_link,0.00119550428952,-0.000590000849527,-0.603531649078,-0.797337968176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000850548618473,4.55371919088e-05,-0.000124485217384,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0511988699436,-0.0164489671588,9.79470539093,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798905815768,43257,1560469798900499520,base_link,0.00119549611945,-0.000587132003276,-0.603531406733,-0.797338126227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000417026283685,-0.000698220857885,0.000616807956249,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0197940226644,-0.0151562318206,9.76024436951,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798927166392,43258,1560469798924495424,base_link,0.00120153956182,-0.000591734097513,-0.603531628004,-0.797337989249,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00149100238923,0.00153496931307,-0.000230809062487,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00631557032466,-0.0126072838902,9.80294322968,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798948983168,43259,1560469798944495424,base_link,0.00120742437729,-0.000595780791776,-0.603528445917,-0.797340412693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000635127827991,-0.000272754288744,8.51595541462e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0174366421998,-0.0334081873298,9.82778930664,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469798968124612,43260,1560469798964495424,base_link,0.00121447512522,-0.000595977984697,-0.603523251318,-0.797344342887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000209926976822,0.000258153682807,0.000179582086275,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0148250646889,-0.00985812395811,9.79794406891,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
