%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1560469167618806882,11694,1560469167580070016,base_link,0.00215075392647,-0.000862477714449,-0.599958755362,-0.800027632534,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00132273533382,0.00109575304668,0.00106417003553,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0491808876395,-0.0151206664741,9.77355957031,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167618847230,11695,1560469167596070016,base_link,0.0021483438182,-0.000868871029169,-0.599968649335,-0.800020267372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000556291255634,-0.000806540017948,0.00280461017974,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0116227902472,0.000818621367217,9.77765846252,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167622466730,11696,1560469167620067968,base_link,0.00214727397149,-0.000869511175589,-0.599977742517,-0.800013450119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.39142526779e-05,0.000251285935519,0.00162042037118,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0411050878465,-0.00631717965007,9.77728271484,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167643355876,11697,1560469167640067968,base_link,0.00214727557669,-0.000872305750368,-0.59998440172,-0.800008476791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.2146759117e-05,0.00152292253915,0.000980980927125,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00325793772936,-0.0112931877375,9.82948875427,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167662228363,11698,1560469167656067968,base_link,0.00214590296414,-0.000873508787707,-0.599991060922,-0.800003334876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000577540078666,-0.0011336664902,0.00121038325597,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0194645598531,-0.0350686609745,9.83024787903,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167681290895,11699,1560469167676067968,base_link,0.00214270128538,-0.00087494589646,-0.599999363851,-0.799997139289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0021845838055,-0.000289087707642,0.000267834780971,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0306740030646,-0.00950850173831,9.81653118134,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167702965180,11700,1560469167700067968,base_link,0.00214017329765,-0.000870782413444,-0.600010300958,-0.79998889958,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000594738405198,-0.0010284576565,0.00140707939863,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00647925212979,-0.0453529022634,9.76853752136,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167722866203,11701,1560469167720064128,base_link,0.00213624964831,-0.000873567439327,-0.600023513995,-0.799979142585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000279161322396,0.000568152114283,0.00140085956082,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0262182503939,-0.00700942799449,9.8254442215,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167740554135,11702,1560469167736064128,base_link,0.00214469708683,-0.000872171036857,-0.600028582153,-0.799975170244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00164469110314,0.00109339202754,0.00100035313517,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0826523452997,-0.0405603013933,9.77958869934,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1560469167763359922,11703,1560469167756064128,base_link,0.00213901561756,-0.000873848555514,-0.6000384972,-0.799967784009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000165337027283,-0.000175091845449,0.00130444159731,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0485362112522,-0.0137978978455,9.79880809784,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
